advance;postęp;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:advance;A:222;A:;A:222;A:;A:222;A:
artificial intelligence;sztuczna inteligencja;AI;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:artificial intelligence;A:222;A:AI;A:222;A:;A:222;A:
association;asocjacja;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:association;A:222;A:;A:222;A:;A:222;A:
association rule;reguła asocjacji;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:association rule;A:222;A:;A:222;A:;A:222;A:
back-propagation;wsteczna propagacja błędów;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:back-propagation;A:222;A:;A:222;A:;A:222;A:
bar code;kod kreskowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:bar code;A:222;A:;A:222;A:;A:222;A:
branch;gałąź;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:branch;A:222;A:;A:222;A:;A:222;A:
burst node;węzeł wyjściowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:burst node;A:222;A:;A:222;A:;A:222;A:
chance node;węzeł losowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:chance node;A:222;A:;A:222;A:;A:222;A:
class label;etykieta klasy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:class label;A:222;A:;A:222;A:;A:222;A:
class membership;przynależność do klasy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:class membership;A:222;A:;A:222;A:;A:222;A:
clustering;klastrowanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:clustering;A:222;A:;A:222;A:;A:222;A:
collinear;współliniowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:collinear;A:222;A:;A:222;A:;A:222;A:
conditional probability;prawdopodobieństwo warunkowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:conditional probability;A:222;A:;A:222;A:;A:222;A:
continuous time series;ciągły szereg czasowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:continuous time series;A:222;A:;A:222;A:;A:222;A:
continuous variable;zmienna ciągła;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:continuous variable;A:222;A:;A:222;A:;A:222;A:
continuous;ciągły;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:continuous;A:222;A:;A:222;A:;A:222;A:
converging paths;zbiegające się ścieżki;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:converging paths;A:222;A:;A:222;A:;A:222;A:
correlation;współzależność;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:correlation;A:222;A:;A:222;A:;A:222;A:
criterion variable;zmienna kryterialna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:criterion variable;A:222;A:;A:222;A:;A:222;A:
data collection tool;narzędzie do zbierania danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:data collection tool;A:222;A:;A:222;A:;A:222;A:
data mining process;proces eksploracji danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:data mining process;A:222;A:;A:222;A:;A:222;A:
data mining technique;technika eksploracji danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:data mining technique;A:222;A:;A:222;A:;A:222;A:
decision node;węzeł decyzyjny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:decision node;A:222;A:;A:222;A:;A:222;A:
decision support tool;narzędzie wspomagające podejmowanie decyzji;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:decision support tool;A:222;A:;A:222;A:;A:222;A:
decision tree;drzewo decyzyjne;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:decision tree;A:222;A:;A:222;A:;A:222;A:
dependent variable;zmienna zależna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:dependent variable;A:222;A:;A:222;A:;A:222;A:
descriptive;opisowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:descriptive;A:222;A:;A:222;A:;A:222;A:
differential analysis;analiza różnicowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:differential analysis;A:222;A:;A:222;A:;A:222;A:
digitize a series;dyskretyzować szereg;to digitize a series;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:digitize a series;A:222;A:to digitize a series;A:222;A:;A:222;A:
discrete set of time points;dyskretny zestaw punktów czasowych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:discrete set of time points;A:222;A:;A:222;A:;A:222;A:
discrete time series;dyskretny szereg czasowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:discrete time series;A:222;A:;A:222;A:;A:222;A:
distributed databases;rozproszone bazy danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:distributed databases;A:222;A:;A:222;A:;A:222;A:
end node;węzeł końcowy;terminal node;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:end node;A:222;A:terminal node;A:222;A:;A:222;A:
equal intervals of time;równe odstępy czasu;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:equal intervals of time;A:222;A:;A:222;A:;A:222;A:
explanatory variable;zmienna objaśniająca;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:explanatory variable;A:222;A:;A:222;A:;A:222;A:
extension;rozszerzenie, zwiększenie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:extension;A:222;A:;A:222;A:;A:222;A:
extracting rules;reguły ekstrakcji;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:extracting rules;A:222;A:;A:222;A:;A:222;A:
fault-tolerant nonlinear models;modele nieliniowe odporne na błędy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fault-tolerant nonlinear models;A:222;A:;A:222;A:;A:222;A:
flow chart;schemat blokowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:flow chart;A:222;A:;A:222;A:;A:222;A:
forecasting;prognozowanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:forecasting;A:222;A:;A:222;A:;A:222;A:
handle;radzić sobie, zajmować się;to handle;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:handle;A:222;A:to handle;A:222;A:;A:222;A:
harness;ujarzmić, okiełznać;to harness;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:harness;A:222;A:to harness;A:222;A:;A:222;A:
heterogeneous;niejednorodny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:heterogeneous;A:222;A:;A:222;A:;A:222;A:
hyperplane;hiperpłaszczyzna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:hyperplane;A:222;A:;A:222;A:;A:222;A:
hypertext;hipertekst;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:hypertext;A:222;A:;A:222;A:;A:222;A:
imperfectness;niedoskonałość;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:imperfectness;A:222;A:;A:222;A:;A:222;A:
independent variable;zmienna niezależna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:independent variable;A:222;A:;A:222;A:;A:222;A:
inductive learning algorithm;algorytm uczenia indukcyjnego;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:inductive learning algorithm;A:222;A:;A:222;A:;A:222;A:
initial exploration;wstępna eksploracja;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:initial exploration;A:222;A:;A:222;A:;A:222;A:
input variable;zmienna wejściowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:input variable;A:222;A:;A:222;A:;A:222;A:
internal node;węzeł wewnętrzny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:internal node;A:222;A:;A:222;A:;A:222;A:
itemset;zbiór produktów;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:itemset;A:222;A:;A:222;A:;A:222;A:
knowledge discovery;odkrywanie wiedzy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:knowledge discovery;A:222;A:;A:222;A:;A:222;A:
knowledge extraction;wydobywanie wiedzy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:knowledge extraction;A:222;A:;A:222;A:;A:222;A:
knowledge-based system;system oparty na wiedzy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:knowledge-based system;A:222;A:;A:222;A:;A:222;A:
leaf node;liść, węzeł liścia;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:leaf node;A:222;A:;A:222;A:;A:222;A:
learning process;proces uczenia się;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:learning process;A:222;A:;A:222;A:;A:222;A:
legacy data;dane historyczne;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:legacy data;A:222;A:;A:222;A:;A:222;A:
line equation;równanie liniowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:line equation;A:222;A:;A:222;A:;A:222;A:
linear data model;liniowy model danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:linear data model;A:222;A:;A:222;A:;A:222;A:
linear regression;regresja liniowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:linear regression;A:222;A:;A:222;A:;A:222;A:
linear relationship;zależność liniowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:linear relationship;A:222;A:;A:222;A:;A:222;A:
market basket analysis;analiza koszykowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:market basket analysis;A:222;A:;A:222;A:;A:222;A:
measure of uncertainty;miara niepewności;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:measure of uncertainty;A:222;A:;A:222;A:;A:222;A:
mimic;naśladować;to mimic;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:mimic;A:222;A:to mimic;A:222;A:;A:222;A:
modelling process;proces modelowania;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:modelling process;A:222;A:;A:222;A:;A:222;A:
multicollinearity;wielowspółliniowość;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:multicollinearity;A:222;A:;A:222;A:;A:222;A:
multilayer feed-forward neural network;wielowarstwowa jednokierunkowa sieć neuronowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:multilayer feed-forward neural network;A:222;A:;A:222;A:;A:222;A:
naive Bayes classifier;naiwny Bayesa klasyfikator;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:naive Bayes classifier;A:222;A:;A:222;A:;A:222;A:
network pruning;przycinanie sieci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network pruning;A:222;A:;A:222;A:;A:222;A:
neural network;sieć neuronowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:neural network;A:222;A:;A:222;A:;A:222;A:
non-leaf node;węzeł niebędący liściem;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:non-leaf node;A:222;A:;A:222;A:;A:222;A:
non-linear model;model nieliniowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:non-linear model;A:222;A:;A:222;A:;A:222;A:
outcome variable;zmienna określająca punkt końcowy badania,zmienna wynikowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:outcome variable;A:222;A:;A:222;A:;A:222;A:
outcome;wynik, rezultat;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:outcome;A:222;A:;A:222;A:;A:222;A:
outlier;wartość skrajna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:outlier;A:222;A:;A:222;A:;A:222;A:
pattern identification;identyfikacja wzorca;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:pattern identification;A:222;A:;A:222;A:;A:222;A:
pattern recognition;rozpoznawanie wzorców;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:pattern recognition;A:222;A:;A:222;A:;A:222;A:
prediction;przewidywanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:prediction;A:222;A:;A:222;A:;A:222;A:
predictive;prognostyczny/predykcyjny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:predictive;A:222;A:;A:222;A:;A:222;A:
predictor variable;zmienna predykcyjna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:predictor variable;A:222;A:;A:222;A:;A:222;A:
quantitative modelling;modelowanie ilościowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:quantitative modelling;A:222;A:;A:222;A:;A:222;A:
real-life data;dane rzeczywiste;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:real-life data;A:222;A:;A:222;A:;A:222;A:
regression equation;równanie regresji;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:regression equation;A:222;A:;A:222;A:;A:222;A:
regression line;linia regresji;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:regression line;A:222;A:;A:222;A:;A:222;A:
regression;regresja;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:regression;A:222;A:;A:222;A:;A:222;A:
residual;reszta (w analizie regresji);;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:residual;A:222;A:;A:222;A:;A:222;A:
robust regression;regresja odporna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:robust regression;A:222;A:;A:222;A:;A:222;A:
running time;czas wykonywania;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:running time;A:222;A:;A:222;A:;A:222;A:
self-organizing map;mapa samoorganizująca;SOM;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:self-organizing map;A:222;A:SOM;A:222;A:;A:222;A:
shopping cart;koszyk na zakupy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:shopping cart;A:222;A:;A:222;A:;A:222;A:
sink node;węzeł zbiorczy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:sink node;A:222;A:;A:222;A:;A:222;A:
splitting paths;rozwidlające się ścieżki;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:splitting paths;A:222;A:;A:222;A:;A:222;A:
spurious pattern;fałszywy wzorzec;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:spurious pattern;A:222;A:;A:222;A:;A:222;A:
statistical method;metoda statystyczna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:statistical method;A:222;A:;A:222;A:;A:222;A:
support vector machine;maszyna wektorów nośnych;SVM;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:support vector machine;A:222;A:SVM;A:222;A:;A:222;A:
time point;punkt czasowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:time point;A:222;A:;A:222;A:;A:222;A:
time series analysis;analiza szeregów czasowych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:time series analysis;A:222;A:;A:222;A:;A:222;A:
time series;szereg czasowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:time series;A:222;A:;A:222;A:;A:222;A:
tree-like graph;wykres w postaci drzewa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:tree-like graph;A:222;A:;A:222;A:;A:222;A:
underlying data;dane źródłowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:underlying data;A:222;A:;A:222;A:;A:222;A:
variable;zmienna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:variable;A:222;A:;A:222;A:;A:222;A:
widespread;rozpowszechniony;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:widespread;A:222;A:;A:222;A:;A:222;A:
8. Software licensing;8. Software licensing;8. Software licensing;8. Software licensing;8. Software licensing;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:8. Software licensing;A:222;A:8. Software licensing;A:222;A:8. Software licensing;A:222;A:8. Software licensing
abandonware;oprogramowanie abandonware;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:abandonware;A:222;A:;A:222;A:;A:222;A:
alter;zmieniać;to alter;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:alter;A:222;A:to alter;A:222;A:;A:222;A:
clarify;wyjasniać;to clarify;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:clarify;A:222;A:to clarify;A:222;A:;A:222;A:
click-wrap agreement;umowa licencyjna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:click-wrap agreement;A:222;A:;A:222;A:;A:222;A:
client access license;licencja dostepowa CAL;CAL;client access licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:client access license;A:222;A:CAL;A:222;A:;A:222;A:
comply with restrictions;stosowac sie do ograniczeń;to comply with restrictions;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:comply with restrictions;A:222;A:to comply with restrictions;A:222;A:;A:222;A:
concurrent user;współużytkownik;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:concurrent user;A:222;A:;A:222;A:;A:222;A:
copyleft software license;licencja copyleft;;copyleft software licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copyleft software license;A:222;A:;A:222;A:;A:222;A:
copyright holder;własciciel praw autorskich;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copyright holder;A:222;A:;A:222;A:;A:222;A:
copyright infringement;naruszenie praw autorskich;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copyright infringement;A:222;A:;A:222;A:;A:222;A:
copyright law;prawo autorskie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copyright law;A:222;A:;A:222;A:;A:222;A:
copyright protected;chroniony prawem autorskim;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copyright protected;A:222;A:;A:222;A:;A:222;A:
core;rdzeń;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:core;A:222;A:;A:222;A:;A:222;A:
demonware;oprogramowanie demonware;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:demonware;A:222;A:;A:222;A:;A:222;A:
device CAL;licencja CAL na urzadzenie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:device CAL;A:222;A:;A:222;A:;A:222;A:
disable;wyłączać/blokowań;to disable;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:disable;A:222;A:to disable;A:222;A:;A:222;A:
disclaimer;zrzeczenie sie odpowiedzialności;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:disclaimer;A:222;A:;A:222;A:;A:222;A:
encounter;napotykać;to encounter;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:encounter;A:222;A:to encounter;A:222;A:;A:222;A:
end user license agreement;umowa licencyjna użytkownia koncowego;EULA;end user licence agreement;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:end user licence agreement;A:222;A:EULA;A:222;A:;A:222;A:
enterprise license agreement;korporacyjna umowa licencyja;ELA;enterprise licence agreement;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:enterprise licence agreement;A:222;A:ELA;A:222;A:;A:222;A:
enterprise license;licencja dla przedsiebiorców;;enterprise licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:enterprise licence;A:222;A:;A:222;A:;A:222;A:
exclusive rights;wyłaczne prawa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:exclusive rights;A:222;A:;A:222;A:;A:222;A:
fair use;dozwolony użytek;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fair use;A:222;A:;A:222;A:;A:222;A:
fee;opłata;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fee;A:222;A:;A:222;A:;A:222;A:
freeware license;licencja na oprogramowanie freeware;;freeware licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:freeware license;A:222;A:;A:222;A:;A:222;A:
freeware;oprogramowanie freeware;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:freeware;A:222;A:;A:222;A:;A:222;A:
fully-functional;w pełni funkcjonalny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fully-functional;A:222;A:;A:222;A:;A:222;A:
GNU general public license;powszechna licencja publiczna GNU;GNU GLP;GNU general public licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:GNU general public licence;A:222;A:GNU GLP;A:222;A:;A:222;A:
grant;przyznawać/udzielać;to grant;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:grant;A:222;A:to grant;A:222;A:;A:222;A:
grant permission;udzielac zezwolenia;to grant permission;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:grant permission;A:222;A:to grant permission;A:222;A:;A:222;A:
high-water mark of past use;max. liczba dotychczasowych użytkowników;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:high-water mark of past use;A:222;A:;A:222;A:;A:222;A:
if applicable;jeśli dotyczy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:if applicable;A:222;A:;A:222;A:;A:222;A:
instance;instancja;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:instance;A:222;A:;A:222;A:;A:222;A:
intellectual property;własność intelektualna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:intellectual property;A:222;A:;A:222;A:;A:222;A:
intended;być przeznaczonym (dla kogoś/czegos);to be intended;to be intended for someone/sth;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:intended;A:222;A:to be intended;A:222;A:to be intended for someone/sth;A:222;A:
key feature;kluczowa funkcja;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:key feature;A:222;A:;A:222;A:;A:222;A:
legally binding agreement;prawnie wiążąca umowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:legally binding agreement;A:222;A:;A:222;A:;A:222;A:
launch;uruchamiać;to launch;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:launch;A:222;A:to launch;A:222;A:;A:222;A:
license fee;opłata licencyjna;;licence fee;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:license fee;A:222;A:;A:222;A:;A:222;A:
licensee;licencjobiorca;;licencee;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:licensee;A:222;A:;A:222;A:;A:222;A:
licensor;licencjodawca;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:licensor;A:222;A:;A:222;A:;A:222;A:
limitation of liability;ograniczenie odpowiedzialości;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:limitation of liability;A:222;A:;A:222;A:;A:222;A:
limited license;ograniczona licencja;;limited licence;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:limited license;A:222;A:;A:222;A:;A:222;A:
liteware;oprogramowanie liteware;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:liteware;A:222;A:;A:222;A:;A:222;A:
make sth available;udostępnić (coś);to make sth available;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:make sth available;A:222;A:to make sth available;A:222;A:;A:222;A:
metric;miernik;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:metric;A:222;A:;A:222;A:;A:222;A:
network server;serwer sieciowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network server;A:222;A:;A:222;A:;A:222;A:
